timestamp,is_anomaly,anomaly_type,service,panel,dashboard,hierarchical_cluster
2024-01-07 11:07:16,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-09 19:53:33,True,slow_response,analytics-service,Query Duration,Database Metrics,4
2024-01-03 19:23:43,False,normal,user-service,Error Rate,Application Performance,5
2024-01-06 12:10:52,False,normal,order-service,Memory Usage,Infrastructure Overview,0
2024-01-06 14:17:12,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-04 19:34:01,False,normal,order-service,JVM Heap Usage,JVM Metrics,0
2024-01-02 13:32:47,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-02 12:05:56,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-04 19:35:36,False,normal,api-gateway,Network Traffic,Infrastructure Overview,1
2024-01-05 13:22:59,False,normal,product-service,GC Time,JVM Metrics,6
2024-01-01 07:41:04,False,normal,user-service,Query Duration,Database Metrics,1
2024-01-08 03:06:00,True,connection_pool_exhaustion,notification-service,Connection Pool Usage,Database Metrics,3
2024-01-06 12:15:50,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-08 06:18:23,True,cpu_spike,user-service,CPU Usage,Infrastructure Overview,3
2024-01-03 17:55:39,False,normal,user-service,Error Rate,Application Performance,5
2024-01-03 20:32:45,False,normal,api-gateway,JVM Heap Usage,JVM Metrics,0
2024-01-01 17:00:47,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-02 23:17:57,False,normal,notification-service,Query Duration,Database Metrics,1
2024-01-01 09:05:21,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-06 15:53:01,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-02 08:10:19,False,normal,api-gateway,JVM Heap Usage,JVM Metrics,0
2024-01-01 10:44:32,False,normal,notification-service,Error Rate,Application Performance,5
2024-01-06 08:09:17,False,normal,product-service,GC Time,JVM Metrics,6
2024-01-04 13:11:35,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-10 03:09:44,True,gc_pressure,order-service,GC Time,JVM Metrics,4
2024-01-06 16:14:10,False,normal,product-service,Response Time P95,Application Performance,6
2024-01-07 19:07:22,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-07 18:53:13,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
2024-01-09 03:08:40,True,cpu_spike,analytics-service,CPU Usage,Infrastructure Overview,3
2024-01-04 18:20:58,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-07 15:58:26,False,normal,order-service,Query Duration,Database Metrics,1
2024-01-03 00:59:08,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-07 09:09:11,False,normal,product-service,Cache Hit Rate,Cache Performance,7
2024-01-01 04:44:26,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-07 16:04:43,False,normal,api-gateway,Network Traffic,Infrastructure Overview,1
2024-01-01 23:03:47,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-03 05:48:27,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-01 06:33:10,False,normal,product-service,Network Traffic,Infrastructure Overview,6
2024-01-07 05:51:46,False,normal,analytics-service,JVM Heap Usage,JVM Metrics,0
2024-01-03 15:19:53,False,normal,product-service,Network Traffic,Infrastructure Overview,6
2024-01-02 19:13:13,False,normal,user-service,Connection Pool Usage,Database Metrics,0
2024-01-08 21:18:38,True,connection_pool_exhaustion,api-gateway,Connection Pool Usage,Database Metrics,3
2024-01-01 19:15:34,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-04 18:43:17,False,normal,order-service,Error Rate,Application Performance,5
2024-01-02 05:38:36,False,normal,notification-service,Memory Usage,Infrastructure Overview,0
2024-01-01 11:44:26,False,normal,payment-service,CPU Usage,Infrastructure Overview,1
2024-01-04 03:01:39,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-02 02:59:03,False,normal,product-service,Network Traffic,Infrastructure Overview,6
2024-01-04 03:08:48,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-08 12:18:00,True,connection_pool_exhaustion,product-service,Connection Pool Usage,Database Metrics,3
2024-01-03 23:55:39,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-07 10:52:19,False,normal,notification-service,Query Duration,Database Metrics,1
2024-01-01 02:59:46,False,normal,api-gateway,Error Rate,Application Performance,5
2024-01-09 07:06:29,True,slow_response,payment-service,Query Duration,Database Metrics,4
2024-01-01 19:52:17,False,normal,order-service,Memory Usage,Infrastructure Overview,0
2024-01-03 19:38:50,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-01 21:13:43,False,normal,payment-service,Cache Hit Rate,Cache Performance,7
2024-01-08 07:59:00,True,cache_miss_spike,product-service,Cache Hit Rate,Cache Performance,0
2024-01-01 11:18:50,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-06 03:58:36,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-01 09:14:50,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-01 15:57:25,False,normal,user-service,Network Traffic,Infrastructure Overview,1
2024-01-05 05:55:00,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-05 11:01:04,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-05 04:56:10,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-06 01:43:15,False,normal,order-service,Error Rate,Application Performance,5
2024-01-06 03:04:02,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-03 02:30:05,False,normal,order-service,Response Time P99,Application Performance,2
2024-01-09 04:16:22,True,slow_response,product-service,Query Duration,Database Metrics,4
2024-01-07 15:31:37,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-06 23:57:27,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-03 20:43:02,False,normal,api-gateway,Network Traffic,Infrastructure Overview,1
2024-01-03 14:22:22,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-09 07:51:17,True,connection_pool_exhaustion,payment-service,Connection Pool Usage,Database Metrics,3
2024-01-01 01:54:21,False,normal,payment-service,JVM Heap Usage,JVM Metrics,0
2024-01-01 15:05:25,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-07 01:49:03,False,normal,user-service,Error Rate,Application Performance,5
2024-01-04 07:33:29,False,normal,product-service,GC Time,JVM Metrics,6
2024-01-03 19:47:57,False,normal,user-service,Request Rate,Application Performance,2
2024-01-08 14:26:50,True,cache_miss_spike,analytics-service,Cache Hit Rate,Cache Performance,0
2024-01-06 23:06:59,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
2024-01-03 00:28:22,False,normal,payment-service,Response Time P99,Application Performance,2
2024-01-06 08:30:51,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-06 18:55:17,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-04 12:04:46,False,normal,notification-service,Cache Hit Rate,Cache Performance,7
2024-01-09 21:40:06,True,traffic_spike,product-service,Network Traffic,Infrastructure Overview,4
2024-01-03 14:39:10,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-06 00:29:52,False,normal,user-service,Cache Hit Rate,Cache Performance,7
2024-01-05 23:31:01,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-07 19:53:09,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-07 02:34:17,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-06 06:16:19,False,normal,payment-service,Cache Hit Rate,Cache Performance,7
2024-01-08 20:51:20,True,high_error_rate,product-service,Error Rate,Application Performance,5
2024-01-10 07:36:56,True,connection_pool_exhaustion,product-service,Connection Pool Usage,Database Metrics,3
2024-01-01 17:14:16,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-03 16:52:31,False,normal,payment-service,Network Traffic,Infrastructure Overview,1
2024-01-10 19:19:28,True,gc_pressure,analytics-service,GC Time,JVM Metrics,4
2024-01-02 21:19:39,False,normal,product-service,Error Rate,Application Performance,5
2024-01-06 05:37:07,False,normal,order-service,Response Time P95,Application Performance,2
2024-01-02 01:21:26,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-07 14:10:53,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-09 08:33:19,True,traffic_spike,user-service,Request Rate,Application Performance,4
2024-01-07 15:08:29,False,normal,order-service,Memory Usage,Infrastructure Overview,0
2024-01-10 16:52:00,True,traffic_spike,order-service,Network Traffic,Infrastructure Overview,4
2024-01-07 15:24:51,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-03 11:43:33,False,normal,payment-service,Cache Hit Rate,Cache Performance,7
2024-01-03 09:50:32,False,normal,analytics-service,JVM Heap Usage,JVM Metrics,0
2024-01-04 11:55:58,False,normal,payment-service,Connection Pool Usage,Database Metrics,0
2024-01-01 02:20:48,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-01 13:58:08,False,normal,product-service,Connection Pool Usage,Database Metrics,0
2024-01-03 12:41:09,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-06 14:28:57,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-02 07:02:52,False,normal,order-service,CPU Usage,Infrastructure Overview,1
2024-01-05 05:55:37,False,normal,notification-service,Error Rate,Application Performance,5
2024-01-03 02:08:37,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-05 10:29:51,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-05 01:14:26,False,normal,user-service,Connection Pool Usage,Database Metrics,0
2024-01-02 22:01:33,False,normal,notification-service,Error Rate,Application Performance,5
2024-01-08 10:27:02,True,high_error_rate,product-service,Error Rate,Application Performance,5
2024-01-10 12:20:20,True,memory_spike,api-gateway,Memory Usage,Infrastructure Overview,3
2024-01-06 18:02:25,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-09 07:06:21,True,traffic_spike,payment-service,Request Rate,Application Performance,4
2024-01-01 15:57:44,False,normal,order-service,Connection Pool Usage,Database Metrics,0
2024-01-02 16:33:52,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-04 20:52:13,False,normal,user-service,Connection Pool Usage,Database Metrics,0
2024-01-01 18:05:53,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-06 08:38:22,False,normal,analytics-service,JVM Heap Usage,JVM Metrics,0
2024-01-01 18:19:59,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-02 03:40:53,False,normal,payment-service,CPU Usage,Infrastructure Overview,1
2024-01-04 15:04:50,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-01 12:38:32,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-04 08:48:27,False,normal,payment-service,CPU Usage,Infrastructure Overview,1
2024-01-06 23:14:23,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-08 06:47:58,True,high_error_rate,user-service,Error Rate,Application Performance,5
2024-01-04 00:58:35,False,normal,product-service,Cache Hit Rate,Cache Performance,7
2024-01-02 11:55:15,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-02 20:53:39,False,normal,user-service,Request Rate,Application Performance,2
2024-01-02 04:45:13,False,normal,payment-service,Connection Pool Usage,Database Metrics,0
2024-01-10 04:05:56,True,memory_spike,payment-service,JVM Heap Usage,JVM Metrics,3
2024-01-06 15:02:16,False,normal,product-service,Response Time P95,Application Performance,6
2024-01-10 13:06:03,True,memory_spike,order-service,JVM Heap Usage,JVM Metrics,3
2024-01-01 11:44:25,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-04 00:02:07,False,normal,product-service,Request Rate,Application Performance,6
2024-01-06 00:28:51,False,normal,user-service,JVM Heap Usage,JVM Metrics,0
2024-01-05 17:15:38,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-02 18:00:47,False,normal,payment-service,Cache Hit Rate,Cache Performance,7
2024-01-06 22:52:37,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-03 07:24:36,False,normal,order-service,Error Rate,Application Performance,5
2024-01-06 21:53:27,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-06 08:25:11,False,normal,product-service,Response Time P99,Application Performance,6
2024-01-01 04:28:26,False,normal,payment-service,Response Time P95,Application Performance,2
2024-01-01 08:36:44,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-06 09:56:53,False,normal,payment-service,Response Time P95,Application Performance,2
2024-01-02 07:00:18,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-05 21:30:30,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-02 22:26:01,False,normal,notification-service,Memory Usage,Infrastructure Overview,0
2024-01-07 21:04:25,False,normal,user-service,Connection Pool Usage,Database Metrics,0
2024-01-03 21:14:47,False,normal,product-service,Error Rate,Application Performance,5
2024-01-04 18:37:14,False,normal,api-gateway,Error Rate,Application Performance,5
2024-01-02 19:15:20,False,normal,analytics-service,Cache Hit Rate,Cache Performance,7
2024-01-08 06:58:35,True,gc_pressure,user-service,GC Time,JVM Metrics,4
2024-01-01 07:06:45,False,normal,order-service,CPU Usage,Infrastructure Overview,1
2024-01-06 02:24:05,False,normal,api-gateway,Response Time P99,Application Performance,2
2024-01-02 21:45:32,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-04 19:09:46,False,normal,order-service,GC Time,JVM Metrics,1
2024-01-08 18:24:51,True,connection_pool_exhaustion,order-service,Connection Pool Usage,Database Metrics,3
2024-01-02 00:11:36,False,normal,api-gateway,Query Duration,Database Metrics,1
2024-01-09 23:06:21,True,connection_pool_exhaustion,analytics-service,Connection Pool Usage,Database Metrics,3
2024-01-03 03:54:35,False,normal,api-gateway,Network Traffic,Infrastructure Overview,1
2024-01-08 16:35:47,True,connection_pool_exhaustion,product-service,Connection Pool Usage,Database Metrics,3
2024-01-03 20:57:06,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-02 11:26:32,False,normal,payment-service,Response Time P99,Application Performance,2
2024-01-01 14:29:27,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-05 04:16:51,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-07 19:37:59,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-06 07:38:48,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-04 14:16:44,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-10 19:08:48,True,cpu_spike,api-gateway,CPU Usage,Infrastructure Overview,3
2024-01-10 15:49:13,True,memory_spike,notification-service,Memory Usage,Infrastructure Overview,3
2024-01-09 02:41:21,True,cpu_spike,order-service,CPU Usage,Infrastructure Overview,3
2024-01-04 05:06:06,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-07 16:55:52,False,normal,analytics-service,Cache Hit Rate,Cache Performance,7
2024-01-09 11:30:07,True,cpu_spike,product-service,CPU Usage,Infrastructure Overview,3
2024-01-03 13:07:20,False,normal,notification-service,Network Traffic,Infrastructure Overview,1
2024-01-06 15:18:02,False,normal,api-gateway,Response Time P95,Application Performance,2
2024-01-08 06:15:02,True,slow_response,order-service,Response Time P95,Application Performance,4
2024-01-04 00:09:35,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-05 04:31:23,False,normal,product-service,GC Time,JVM Metrics,6
2024-01-06 00:50:32,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-07 12:26:44,False,normal,api-gateway,Query Duration,Database Metrics,1
2024-01-06 05:41:19,False,normal,api-gateway,Response Time P95,Application Performance,2
2024-01-04 05:17:03,False,normal,notification-service,Memory Usage,Infrastructure Overview,0
2024-01-01 01:10:27,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-04 11:07:54,False,normal,product-service,Response Time P99,Application Performance,6
2024-01-03 09:31:18,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-01 05:31:53,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-04 01:39:11,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-08 11:41:11,True,cpu_spike,user-service,CPU Usage,Infrastructure Overview,3
2024-01-02 19:42:15,False,normal,product-service,Response Time P95,Application Performance,6
2024-01-06 05:56:39,False,normal,analytics-service,CPU Usage,Infrastructure Overview,1
2024-01-04 01:25:02,False,normal,order-service,Response Time P99,Application Performance,2
2024-01-06 04:25:30,False,normal,order-service,Network Traffic,Infrastructure Overview,1
2024-01-04 06:47:39,False,normal,analytics-service,JVM Heap Usage,JVM Metrics,0
2024-01-07 22:10:51,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-07 06:20:13,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-07 07:58:41,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-07 02:20:41,False,normal,user-service,Error Rate,Application Performance,5
2024-01-05 03:30:59,False,normal,payment-service,Response Time P95,Application Performance,2
2024-01-08 18:19:21,True,connection_pool_exhaustion,api-gateway,Connection Pool Usage,Database Metrics,3
2024-01-06 20:24:49,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-03 16:53:53,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-10 09:03:23,True,traffic_spike,api-gateway,Network Traffic,Infrastructure Overview,4
2024-01-07 02:39:53,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-08 21:41:31,True,cache_miss_spike,product-service,Cache Hit Rate,Cache Performance,0
2024-01-05 13:55:12,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-08 10:27:33,True,slow_response,product-service,Response Time P99,Application Performance,4
2024-01-07 11:38:16,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-08 13:04:46,True,cache_miss_spike,product-service,Cache Hit Rate,Cache Performance,0
2024-01-10 18:38:19,True,cache_miss_spike,notification-service,Cache Hit Rate,Cache Performance,0
2024-01-04 13:46:55,False,normal,api-gateway,Response Time P99,Application Performance,2
2024-01-08 12:58:06,True,memory_spike,analytics-service,JVM Heap Usage,JVM Metrics,3
2024-01-07 19:44:45,False,normal,analytics-service,Request Rate,Application Performance,2
2024-01-07 20:03:52,False,normal,order-service,Network Traffic,Infrastructure Overview,1
2024-01-10 21:15:17,True,gc_pressure,notification-service,GC Time,JVM Metrics,4
2024-01-10 11:09:21,True,slow_response,payment-service,Query Duration,Database Metrics,4
2024-01-01 22:59:11,False,normal,user-service,JVM Heap Usage,JVM Metrics,0
2024-01-05 21:32:01,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-06 02:55:21,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-03 05:36:02,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-03 05:04:15,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-05 11:41:59,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-01 20:21:59,False,normal,api-gateway,Query Duration,Database Metrics,1
2024-01-08 19:49:21,True,gc_pressure,order-service,GC Time,JVM Metrics,4
2024-01-05 23:35:47,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-08 13:21:57,True,gc_pressure,product-service,GC Time,JVM Metrics,4
2024-01-06 05:39:40,False,normal,product-service,Network Traffic,Infrastructure Overview,6
2024-01-02 10:18:33,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-06 07:47:19,False,normal,api-gateway,Response Time P95,Application Performance,2
2024-01-02 21:50:23,False,normal,user-service,CPU Usage,Infrastructure Overview,1
2024-01-01 12:06:35,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-07 03:05:49,False,normal,user-service,Cache Hit Rate,Cache Performance,7
2024-01-06 23:48:14,False,normal,user-service,CPU Usage,Infrastructure Overview,1
2024-01-07 12:53:14,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-06 19:42:47,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-05 17:56:03,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-03 01:22:33,False,normal,api-gateway,Response Time P95,Application Performance,2
2024-01-08 09:12:40,True,connection_pool_exhaustion,product-service,Connection Pool Usage,Database Metrics,3
2024-01-05 18:44:54,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-01 15:04:56,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-03 18:51:39,False,normal,product-service,Response Time P99,Application Performance,6
2024-01-05 00:55:12,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-03 11:39:38,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-06 15:47:34,False,normal,api-gateway,Query Duration,Database Metrics,1
2024-01-08 06:48:23,True,traffic_spike,user-service,Network Traffic,Infrastructure Overview,4
2024-01-04 15:26:54,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-06 22:30:31,False,normal,product-service,Network Traffic,Infrastructure Overview,6
2024-01-09 18:45:58,True,traffic_spike,analytics-service,Network Traffic,Infrastructure Overview,4
2024-01-08 17:05:05,True,cache_miss_spike,analytics-service,Cache Hit Rate,Cache Performance,0
2024-01-08 20:38:16,True,slow_response,user-service,Query Duration,Database Metrics,4
2024-01-10 23:32:21,True,connection_pool_exhaustion,api-gateway,Connection Pool Usage,Database Metrics,3
2024-01-01 16:23:48,False,normal,order-service,Response Time P99,Application Performance,2
2024-01-01 17:52:00,False,normal,user-service,Query Duration,Database Metrics,1
2024-01-08 23:52:49,True,high_error_rate,product-service,Error Rate,Application Performance,5
2024-01-09 21:59:48,True,cpu_spike,notification-service,CPU Usage,Infrastructure Overview,3
2024-01-05 05:57:06,False,normal,product-service,Request Rate,Application Performance,6
2024-01-01 08:50:38,False,normal,order-service,Response Time P95,Application Performance,2
2024-01-04 17:05:48,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-06 07:39:20,False,normal,notification-service,Cache Hit Rate,Cache Performance,7
2024-01-02 04:20:16,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-03 19:50:52,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-05 19:50:29,False,normal,notification-service,Cache Hit Rate,Cache Performance,7
2024-01-06 05:15:44,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-03 03:26:52,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-04 13:42:44,False,normal,product-service,Error Rate,Application Performance,5
2024-01-01 21:57:22,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-03 04:15:00,False,normal,analytics-service,CPU Usage,Infrastructure Overview,1
2024-01-02 23:56:58,False,normal,api-gateway,Error Rate,Application Performance,5
2024-01-07 15:51:56,False,normal,user-service,Query Duration,Database Metrics,1
2024-01-10 22:47:01,True,cache_miss_spike,product-service,Cache Hit Rate,Cache Performance,0
2024-01-07 01:11:55,False,normal,payment-service,Response Time P95,Application Performance,2
2024-01-05 13:43:16,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-08 21:37:17,True,traffic_spike,order-service,Network Traffic,Infrastructure Overview,4
2024-01-04 08:30:39,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
2024-01-06 21:17:35,False,normal,api-gateway,Error Rate,Application Performance,5
2024-01-07 15:39:09,False,normal,order-service,Request Rate,Application Performance,2
2024-01-01 02:18:01,False,normal,analytics-service,Request Rate,Application Performance,2
2024-01-10 15:57:16,True,connection_pool_exhaustion,payment-service,Connection Pool Usage,Database Metrics,3
2024-01-04 07:20:26,False,normal,notification-service,CPU Usage,Infrastructure Overview,1
2024-01-06 11:06:23,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
2024-01-04 11:38:46,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-04 20:29:54,False,normal,order-service,JVM Heap Usage,JVM Metrics,0
2024-01-03 19:59:52,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-06 10:58:06,False,normal,api-gateway,Error Rate,Application Performance,5
2024-01-04 03:52:48,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-01 03:12:22,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-03 07:03:49,False,normal,analytics-service,Response Time P99,Application Performance,2
2024-01-03 19:09:09,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-06 10:57:08,False,normal,product-service,Response Time P99,Application Performance,6
2024-01-03 22:35:00,False,normal,user-service,Network Traffic,Infrastructure Overview,1
2024-01-04 21:05:29,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-05 19:24:40,False,normal,notification-service,Cache Hit Rate,Cache Performance,7
2024-01-08 15:03:36,True,cpu_spike,api-gateway,CPU Usage,Infrastructure Overview,3
2024-01-06 23:35:25,False,normal,user-service,Network Traffic,Infrastructure Overview,1
2024-01-05 10:23:28,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-06 19:38:46,False,normal,payment-service,Response Time P99,Application Performance,2
2024-01-02 18:50:04,False,normal,api-gateway,Network Traffic,Infrastructure Overview,1
2024-01-04 10:43:22,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-07 09:43:38,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-05 13:02:44,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-07 10:14:27,False,normal,payment-service,JVM Heap Usage,JVM Metrics,0
2024-01-07 21:41:45,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-08 07:15:51,True,gc_pressure,payment-service,GC Time,JVM Metrics,4
2024-01-07 01:39:23,False,normal,order-service,Response Time P95,Application Performance,2
2024-01-04 23:56:16,False,normal,product-service,Cache Hit Rate,Cache Performance,7
2024-01-07 20:21:22,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-05 19:28:02,False,normal,order-service,Request Rate,Application Performance,2
2024-01-04 05:48:14,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-05 00:01:08,False,normal,order-service,JVM Heap Usage,JVM Metrics,0
2024-01-07 06:54:18,False,normal,analytics-service,Cache Hit Rate,Cache Performance,7
2024-01-02 08:17:00,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-03 04:08:24,False,normal,analytics-service,Request Rate,Application Performance,2
2024-01-08 22:09:42,True,cpu_spike,product-service,CPU Usage,Infrastructure Overview,3
2024-01-06 19:24:20,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-01 12:00:32,False,normal,order-service,Error Rate,Application Performance,5
2024-01-02 21:04:33,False,normal,user-service,Request Rate,Application Performance,2
2024-01-05 04:16:13,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
2024-01-10 20:36:47,True,cpu_spike,payment-service,CPU Usage,Infrastructure Overview,3
2024-01-01 17:27:47,False,normal,product-service,Response Time P99,Application Performance,6
2024-01-04 21:05:48,False,normal,product-service,Request Rate,Application Performance,6
2024-01-06 01:05:50,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-02 21:22:43,False,normal,order-service,Response Time P95,Application Performance,2
2024-01-09 08:45:08,True,memory_spike,user-service,Memory Usage,Infrastructure Overview,3
2024-01-01 10:25:55,False,normal,api-gateway,Response Time P95,Application Performance,2
2024-01-06 00:14:13,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-07 04:58:49,False,normal,payment-service,Cache Hit Rate,Cache Performance,7
2024-01-02 14:42:42,False,normal,order-service,GC Time,JVM Metrics,1
2024-01-06 01:36:51,False,normal,user-service,Connection Pool Usage,Database Metrics,0
2024-01-03 12:58:18,False,normal,api-gateway,Query Duration,Database Metrics,1
2024-01-03 14:16:15,False,normal,notification-service,Memory Usage,Infrastructure Overview,0
2024-01-08 00:49:41,True,gc_pressure,payment-service,GC Time,JVM Metrics,4
2024-01-03 14:23:54,False,normal,product-service,Request Rate,Application Performance,6
